label	id
negative	1174058065416675329
neutral	1177433067394236417
neutral	1227498623388151808
neutral	1129155312018251776
neutral	1185556180845899777
neutral	1134506128044371968
positive	1223714586853101568
neutral	1225120344593387522
neutral	1173133986824167424
negative	1222612596362285058
neutral	1226356221571039232
negative	1226307603585740802
neutral	1228318616682033152
positive	1229832784828665856
neutral	1100285733619802112
neutral	1100545912697511938
neutral	1223710103049687040
negative	1179324753640865793
negative	1118244210669424640
neutral	1163284560597213184
negative	1127235587570688003
neutral	1230564080538152966
neutral	1190712108817760257
neutral	1188849439034789895
negative	1223237128022159360
negative	1223620476112703488
neutral	1221539151792820229
negative	1230224790503460865
neutral	1135150117252673536
positive	1228069563629277190
positive	1231190113952116736
positive	1221945457833848833
positive	1228129328233316352
neutral	1233270278110826497
positive	1186043172927004677
positive	1222201818358272000
neutral	1164271965697433601
negative	1101543858448580609
neutral	1127710864650514432
neutral	1224981224667648001
neutral	1162052063934713857
neutral	1221927063768223746
negative	1223616851369959424
neutral	1223726011000545280
negative	1224095627115499520
neutral	1224680302980685824
neutral	1229896536701706241
positive	1195228765749678080
neutral	1230983086193639425
neutral	1158116326696792064
positive	1224132190403006465
negative	1226981494738112513
negative	1230616316651982848
positive	1175968974359519233
neutral	1226004925836079105
positive	1225208388025507842
positive	1224113974117048320
negative	1138702953194360832
neutral	1139950045044850688
neutral	1172542467578744838
positive	1229460652936302593
positive	1229481947518423042
negative	1135556478289530880
negative	1143062677071249408
neutral	1222250312104235008
neutral	1114323493448028160
negative	1227320874153521154
neutral	1129567171766390784
neutral	1231316881782513664
neutral	1222292445779632129
positive	1189255477202280448
neutral	1221928474228617216
negative	1222164513081847810
neutral	1100421192740003840
neutral	1158562980629536768
negative	1222207381603606530
neutral	1232980389448339456
negative	1159306321696452608
positive	1228705660277157888
neutral	1221496331677720579
neutral	1226296264469336064
neutral	1231612864990855168
neutral	1170370367631896577
negative	1222480202334457857
positive	1226916714866081794
positive	1229033562755731458
negative	1228460284756611074
positive	1163454869002436608
positive	1157868518823596032
positive	1232559402227556353
negative	1119979213807919104
neutral	1222514493261074433
negative	1229618777857372161
neutral	1178731821699342337
positive	1223683800602828800
neutral	1186983267137916928
negative	1109097365833764865
neutral	1157833622432317442
positive	1207221153124798464
negative	1140342363174395910
neutral	1221941114514571272
negative	1224102663492599808
neutral	1203847884648660993
neutral	1205593218412236800
neutral	1229856197907505154
neutral	1180480396930076673
neutral	1231168412266749952
neutral	1221932063160512513
negative	1193840069938839552
neutral	1124824235967434753
negative	1154110254025777153
positive	1223269080465059841
neutral	1230338001512943622
positive	1221613970722828288
negative	1221925524592898050
positive	1197332506929967105
neutral	1224190261980471296
negative	1089994354914144258
neutral	1223658317479759872
negative	1223703725702897664
positive	1228325855346061313
neutral	1231228731886374915
neutral	1232116125116313601
neutral	1118193896872275970
negative	1223752736623276043
negative	1221919611202859010
neutral	1119323333902962693
positive	1128985790749429760
neutral	1204053484406001664
negative	1170672009325363200
positive	1226008021102407680
neutral	1221932264071843840
negative	1222623533693427712
neutral	1138251578236952577
positive	1224083144397279234
negative	1232070911035138054
neutral	1118953724209180673
neutral	1229734989828366338
neutral	1225188794036473857
negative	1221933893068230656
positive	1228463312926580736
neutral	1230460226358382592
positive	1228308917043843072
positive	1228296082771173384
neutral	1154142630487494657
negative	1221613644699570178
negative	1223630702035509254
positive	1231057475031490566
positive	1221946568187744262
neutral	1177318257449005056
positive	1231144302220365824
positive	1225300831320367105
negative	1221442256034574338
negative	1157793642045739009
neutral	1138380595531276288
neutral	1225475550329868293
neutral	1154327926302793729
neutral	1220122646312038405
negative	1182713491226071047
positive	1224127278642270208
negative	1229326417684508672
neutral	1156613687391789057
positive	1091835742341472257
positive	1221942488644014080
neutral	1229087488322523139
neutral	1113845208641363969
negative	1144951996191051782
neutral	1186974753191550978
negative	1168970269349818368
neutral	1230217254047895552
neutral	1206781237961977858
neutral	1182032541580234753
neutral	1137779493811023872
positive	1229772594812837888
neutral	1224124284894875648
neutral	1221560653724442624
neutral	1229521389004058624
positive	1223775782587322369
neutral	1172559521161588736
neutral	1223352266645700614
positive	1221924196713783296
neutral	1224138683428659201
neutral	1177319519573823488
neutral	1221949972205244416
neutral	1134866095226150912
negative	1224143325852241920
neutral	1190916593552936962
neutral	1136314074315333637
positive	1230807836197679104
negative	1229805539737120770
negative	1225141249109385222
negative	1226078591580016641
neutral	1090029878433460225
neutral	1223070645967294465
neutral	1200957006569492482
neutral	1228117119906144256
positive	1230504608012886016
negative	1136120905640415232
neutral	1231891298442977281
neutral	1222858847548792832
positive	1224068531655991297
neutral	1232106686913142785
positive	1223462682927476736
negative	1180870274390077440
positive	1134673338394132486
neutral	1230855800878399488
neutral	1198811637169324033
neutral	1223510511951609857
positive	1131795177129951233
negative	1229919902720352256
neutral	1163527309959282688
positive	1090403076580745216
positive	1228366658160545795
positive	1226751799798812672
negative	1201938255597445120
neutral	1183480515795529730
neutral	1222835064758603778
positive	1223639945115525122
neutral	1223601071429275649
neutral	1225494173761130497
neutral	1163530866473218049
neutral	1226626137947869184
neutral	1230155058391724034
negative	1231604892428570624
positive	1228970811576520705
negative	1229808200641327105
positive	1231323213893861376
positive	1222203021045764096
negative	1222230523206127616
negative	1223254351365517313
negative	1120394147440013313
neutral	1226512561832591360
negative	1102295568502718467
negative	1223607540770136065
positive	1230693744208498689
neutral	1189697019750887424
positive	1157346818667274240
neutral	1223496574103220224
neutral	1211661167728480256
positive	1223984801654411264
positive	1125173889712173062
neutral	1230528611804942338
neutral	1229034692214738944
neutral	1221823334402478080
negative	1223725680178888705
positive	1191572595646377986
neutral	1227942005902233601
neutral	1230307949978873857
neutral	1225604002836090880
neutral	1221540494829899777
neutral	1130941024115810304
positive	1224075048220352512
negative	1192721004432412675
negative	1203117006280630272
positive	1198446522574221312
neutral	1168118093698228224
positive	1207699203557928967
negative	1176860157416022016
neutral	1135583589469425664
neutral	1111209625825640448
negative	1231269636890599425
positive	1227449093326241792
negative	1221929367665704960
positive	1144385702295166976
neutral	1232812892082171905
negative	1230907910928183296
positive	1232311596069924864
negative	1223812740306931712
negative	1142873513231036416
neutral	1172967068167213056
negative	1161879833158311936
positive	1226903800864219146
negative	1109476103238967296
neutral	1223583376340328448
negative	1135161216484200448
negative	1222999292551606272
neutral	1154152707801960449
positive	1149334259271897089
neutral	1227964389300559873
neutral	1090575400298790912
neutral	1151296224592572420
neutral	1221930380627972096
negative	1174471784210452480
positive	1123386550312505344
neutral	1221927901102297089
positive	1222197198693240840
negative	1223389230442917888
negative	1233228309347041280
neutral	1136937553775517697
positive	1221572926748622852
neutral	1100584141274398720
negative	1226968567293337601
negative	1228035582305210370
negative	1231430791130943488
positive	1129503143530770432
negative	1184198558007869440
neutral	1222606679998468096
neutral	1089869614266413066
neutral	1118902422808690688
neutral	1224818508829282311
neutral	1100619647974629382
negative	1223582415815311363
neutral	1222858847548792832
neutral	1222614543328739328
neutral	1221929617428078592
neutral	1230597334276464644
negative	1222607134095040512
negative	1222660824868716550
negative	1230985996403138560
negative	1223595478773837825
neutral	1226628689477193728
neutral	1223886780023427072
positive	1143257172773691395
negative	1222552960489742336
neutral	1221932405029777416
neutral	1174672062465662977
positive	1224118608739160065
negative	1222650045360746496
neutral	1228000146476146689
negative	1222344036230451202
neutral	1204102663312465920
negative	1169002093476290563
negative	1228134397859287041
negative	1221987219709272064
positive	1231074458238095360
neutral	1114581902420267009
neutral	1102615864346595328
negative	1223620608946294784
negative	1091148881776259072
positive	1093847784573280256
positive	1231195888766214146
negative	1221877206433050631
positive	1224173523884826629
neutral	1089977380863537152
negative	1221930194253963264
negative	1223630628861759493
negative	1222549805941108737
neutral	1208077263746555904
positive	1224076161367433216
positive	1230078374913216512
positive	1229610149897129985
neutral	1183445485178241025
positive	1229907502650798081
positive	1224012439626440714
positive	1225867396575092736
neutral	1159619980364845056
negative	1230648041083850752
positive	1172384728508325888
neutral	1224170414395576322
neutral	1228204300750319616
positive	1224368404355698689
positive	1226724581097869312
neutral	1225578961750626304
negative	1223277955410989058
positive	1230984852771495936
